MAE,RMSE,sMAPE,sigma_err,sigma_score,method,target,k,seed,mode,similarity,gate,calibrate,alpha,alpha_val_mae
2.752986728421683,4.55645607268496,11.30043620198064,3.631011214941934,3.3379782292768567,M1_ANCHOR,cofactor_6404,7,42,anchor,False,False,False,1.0,
2.3737580650377126,3.7796179507167684,9.814684255936077,2.9414320407930212,3.137904189496269,M3_ANCHOR_REVIN,cofactor_6404,7,42,revin,False,False,False,1.0,
2.4306740015122914,3.7120074674579344,10.322840367752413,2.8056994976347953,3.0289129161692068,M7_FULL_REVIN_SIM_CAL,cofactor_6404,7,42,revin,True,False,True,1.25,2.3898214199431504
2.9157686942123293,4.909751014091975,11.872328958127177,3.950465909938473,3.420836788380892,M1_ANCHOR,cofactor_6404,14,42,anchor,False,False,False,1.0,
2.418637003571965,3.8820321412558823,9.97608764575349,3.0367232419395997,3.1421524126541547,M3_ANCHOR_REVIN,cofactor_6404,14,42,revin,False,False,False,1.0,
2.4441531307155753,3.637504784482177,10.294631148906621,2.6941780017190786,2.831844295285041,M7_FULL_REVIN_SIM_CAL,cofactor_6404,14,42,revin,True,False,True,1.25,2.3628239407035827
3.634354815365935,5.174269656686071,16.649127671793643,3.6832692915372807,2.6294704857962303,M1_ANCHOR,cofactor_6404,30,42,anchor,False,False,False,1.0,
2.388107765018376,3.8252962014619327,10.011164316906097,2.988496312958113,3.1268885314749064,M3_ANCHOR_REVIN,cofactor_6404,30,42,revin,False,False,False,1.0,
2.3691248523878343,3.545193971389223,10.197012927140527,2.6375448998800266,2.7954440173407824,M7_FULL_REVIN_SIM_CAL,cofactor_6404,30,42,revin,True,False,True,1.0,2.3088243114041216
1.1697054622957501,1.8795991518361272,18.88304795863345,1.4713864301369128,2.735143627717022,M1_ANCHOR,cofactor_6405,3,42,anchor,False,False,False,1.0,
1.0533865244108682,1.6794407009554533,17.748322925675655,1.3081023611310532,3.224259954351648,M3_ANCHOR_REVIN,cofactor_6405,3,42,revin,False,False,False,1.0,
1.1064735979157498,1.80381938629086,18.141830132952926,1.4246957557404885,3.1565582079636347,M7_FULL_REVIN_SIM_CAL,cofactor_6405,3,42,revin,True,False,True,1.25,1.2133009596207143
1.1925428253762946,1.9000477483982234,19.099801463931936,1.4792978639893457,2.6765059462248564,M1_ANCHOR,cofactor_6405,7,42,anchor,False,False,False,1.0,
1.1159133630508822,1.8366455469870149,18.428125906881622,1.4588677599772606,3.3373496652507324,M3_ANCHOR_REVIN,cofactor_6405,7,42,revin,False,False,False,1.0,
1.117509378413134,1.835552146544129,18.319499732282544,1.456267264384101,3.122241884799075,M7_FULL_REVIN_SIM_CAL,cofactor_6405,7,42,revin,True,False,True,1.25,1.2191848352745567
1.1919595753022056,1.9482934642553502,19.364953091616847,1.5412347257761891,2.8675102167355995,M1_ANCHOR,cofactor_6405,14,42,anchor,False,False,False,1.0,
1.115926894696298,1.789413601735302,18.72556630414396,1.398919474575358,3.3507138394275207,M3_ANCHOR_REVIN,cofactor_6405,14,42,revin,False,False,False,1.0,
1.016606199033144,1.5473581135687784,17.591097833440557,1.1666254756273278,2.7709813398835585,M7_FULL_REVIN_SIM_CAL,cofactor_6405,14,42,revin,True,False,True,1.25,1.095841064921327
1.1522525176109393,1.8085198413606225,18.988800106319733,1.3940314841480317,2.6453671422295653,M1_ANCHOR,cofactor_6405,30,42,anchor,False,False,False,1.0,
1.0659164021983072,1.6626879026544437,18.520632208975123,1.2761566870275043,3.1229529634910844,M3_ANCHOR_REVIN,cofactor_6405,30,42,revin,False,False,False,1.0,
1.005713547576136,1.5443436171729015,17.67815710444217,1.1720602536189475,2.8574487053835638,M7_FULL_REVIN_SIM_CAL,cofactor_6405,30,42,revin,True,False,True,1.25,1.0901894874256468
1.8574340576061996,2.710392890876747,22.0486570202704,1.974006325170023,2.5410334338200706,M1_ANCHOR,cofactor_6406,3,42,anchor,False,False,False,1.0,
1.6946308867497537,2.4742875498475807,20.216828413789212,1.8029890110559064,2.6488477768170315,M3_ANCHOR_REVIN,cofactor_6406,3,42,revin,False,False,False,1.0,
1.8671809174803207,2.8764331508250174,21.496948744213356,2.1881859084838062,2.8621093392944905,M7_FULL_REVIN_SIM_CAL,cofactor_6406,3,42,revin,True,False,True,1.25,1.7482952309312805
1.8995819701666867,2.8246092031701506,22.746589176390593,2.090598692384307,2.762069187788522,M1_ANCHOR,cofactor_6406,7,42,anchor,False,False,False,1.0,
1.7300844756843554,2.5239940000692247,20.722598576523044,1.837883326501199,2.8738208085050965,M3_ANCHOR_REVIN,cofactor_6406,7,42,revin,False,False,False,1.0,
1.808386586897042,2.678489003099114,21.4654057792038,1.9759997458450413,2.7947681055373077,M7_FULL_REVIN_SIM_CAL,cofactor_6406,7,42,revin,True,False,True,1.25,1.674551221074307
1.8225726203649457,2.5546784893801378,22.96594817401311,1.7902651522210091,2.453106564588804,M1_ANCHOR,cofactor_6406,14,42,anchor,False,False,False,1.0,
1.781107797824952,2.587262500746542,21.615905051970604,1.8767161958078384,2.6094851803790835,M3_ANCHOR_REVIN,cofactor_6406,14,42,revin,False,False,False,1.0,
1.7450844681779458,2.546220179075005,20.91119670520586,1.8542889152248117,2.700708380142149,M7_FULL_REVIN_SIM_CAL,cofactor_6406,14,42,revin,True,False,True,1.25,1.5965298940292696
1.7876067055921858,2.5061221092945503,22.682617820688602,1.7565682577267017,2.4002742021151238,M1_ANCHOR,cofactor_6406,30,42,anchor,False,False,False,1.0,
1.7462179467795014,2.4886196313713613,21.569702822627878,1.77324007032592,2.519661799239687,M3_ANCHOR_REVIN,cofactor_6406,30,42,revin,False,False,False,1.0,
1.6057077009303709,2.232570235347213,19.835817608277758,1.5512580565634047,2.5371738319827744,M7_FULL_REVIN_SIM_CAL,cofactor_6406,30,42,revin,True,False,True,1.25,1.443203892300548
1.7209597422355194,2.616080207692902,17.82207961934813,1.9704642003895079,2.876294585874663,M1_ANCHOR,cofactor_6407,3,42,anchor,False,False,False,1.0,
1.5996714617091012,2.4845859133112436,15.8840554195531,1.9012458939058898,2.8545634467102805,M3_ANCHOR_REVIN,cofactor_6407,3,42,revin,False,False,False,1.0,
1.724245562936596,2.611926129046978,17.788453371583334,1.9620618128475489,2.5862324933952965,M7_FULL_REVIN_SIM_CAL,cofactor_6407,3,42,revin,True,False,True,1.25,1.8245149592260002
1.8313293043638728,2.881689260844427,18.964091304367198,2.225101096992808,2.9324794370078515,M1_ANCHOR,cofactor_6407,7,42,anchor,False,False,False,1.0,
1.7337131133617376,2.7421828124423744,17.69670432057939,2.124723938911553,2.824592304455053,M3_ANCHOR_REVIN,cofactor_6407,7,42,revin,False,False,False,1.0,
1.7902069782307495,2.7478696804279656,18.47725938408992,2.0848427079024106,2.7413740660830506,M7_FULL_REVIN_SIM_CAL,cofactor_6407,7,42,revin,True,False,True,1.25,1.920714665985788
1.863615103416188,2.9361274896992553,19.353118308752574,2.269035162800767,3.010282544712148,M1_ANCHOR,cofactor_6407,14,42,anchor,False,False,False,1.0,
1.68762218015837,2.6251973544323284,17.520176398431207,2.0110125780625006,2.8358039993478608,M3_ANCHOR_REVIN,cofactor_6407,14,42,revin,False,False,False,1.0,
1.601400638234758,2.3307576049329257,17.368335375085522,1.6936226595537338,2.528970505875084,M7_FULL_REVIN_SIM_CAL,cofactor_6407,14,42,revin,True,False,True,1.25,1.6264675445161254
1.700031224485374,2.537771705659422,18.309086397324553,1.8843267946276157,2.6869249345510706,M1_ANCHOR,cofactor_6407,30,42,anchor,False,False,False,1.0,
1.5844644526380076,2.3345090402513087,16.995875164015867,1.7145920198687028,2.6286240319316856,M3_ANCHOR_REVIN,cofactor_6407,30,42,revin,False,False,False,1.0,
1.5152045210955847,2.1591138065925337,16.556502718299296,1.5382673699881388,2.4990229277355103,M7_FULL_REVIN_SIM_CAL,cofactor_6407,30,42,revin,True,False,True,1.25,1.4890401125734969
6.2053676691124195,11.372282881646298,8.363981391016825,9.530723757341987,3.756234423709946,M1_ANCHOR,cofactor_6408,3,42,anchor,False,False,False,1.0,
5.559436581353293,9.887648258835718,7.316575491374293,8.177250714725185,3.72344284295454,M3_ANCHOR_REVIN,cofactor_6408,3,42,revin,False,False,False,1.0,
6.433896984515529,11.863199459786612,8.454238231521224,9.967652955799055,3.9999257720438806,M7_FULL_REVIN_SIM_CAL,cofactor_6408,3,42,revin,True,False,True,0.75,7.595224241729047
6.126859713396347,11.41091059458687,8.015043184658811,9.627210895560353,4.26265561485156,M1_ANCHOR,cofactor_6408,7,42,anchor,False,False,False,1.0,
5.742587790393406,10.287897025554486,7.608043233797514,8.536598336566874,3.9051203968040604,M3_ANCHOR_REVIN,cofactor_6408,7,42,revin,False,False,False,1.0,
6.326752224720256,11.132270817588978,8.509931330888977,9.160304308872648,3.8600588354145575,M7_FULL_REVIN_SIM_CAL,cofactor_6408,7,42,revin,True,False,True,1.0,7.447858046916432
6.103844357596534,11.41065934192953,8.144474564620879,9.64152412750764,4.102108703374184,M1_ANCHOR,cofactor_6408,14,42,anchor,False,False,False,1.0,
5.671732579793729,10.201907179787282,7.669032913485969,8.480579538605813,3.8126018147588487,M3_ANCHOR_REVIN,cofactor_6408,14,42,revin,False,False,False,1.0,
5.949058957994071,10.37158627820585,8.15884345110164,8.496376045406299,3.614813545969284,M7_FULL_REVIN_SIM_CAL,cofactor_6408,14,42,revin,True,False,True,1.0,7.068759248555418
5.807625029588252,10.10921354905484,8.116823137289424,8.27508835322437,3.9697899121246887,M1_ANCHOR,cofactor_6408,30,42,anchor,False,False,False,1.0,
5.535840840242393,9.827325737041733,7.648015228478198,8.120335356602574,3.882035140586961,M3_ANCHOR_REVIN,cofactor_6408,30,42,revin,False,False,False,1.0,
5.71915630110829,9.707769849164421,8.01723319276259,7.844774814593674,3.492514899400313,M7_FULL_REVIN_SIM_CAL,cofactor_6408,30,42,revin,True,False,True,1.25,6.919834041123481
1.7100310440650341,2.5623839128733144,13.805052068217103,1.9084355550935972,2.770855740755773,M1_ANCHOR,cofactor_6409,3,42,anchor,False,False,False,1.0,
1.5797353624728558,2.3592771101341556,12.64187072011137,1.7524451720106649,2.7839155741285877,M3_ANCHOR_REVIN,cofactor_6409,3,42,revin,False,False,False,1.0,
1.6920491756038714,2.496324191226521,13.46469164881365,1.8355070445445405,2.754415916040859,M7_FULL_REVIN_SIM_CAL,cofactor_6409,3,42,revin,True,False,True,1.25,1.7392607668341469
1.8194261434455004,2.7570474848918436,14.571907658900498,2.0716209583471317,2.7373442672312813,M1_ANCHOR,cofactor_6409,7,42,anchor,False,False,False,1.0,
1.6596662016281587,2.481066022960321,13.294305018769295,1.8443653187701194,2.8158081485320143,M3_ANCHOR_REVIN,cofactor_6409,7,42,revin,False,False,False,1.0,
1.7237425393271653,2.551528382597624,13.793534331518732,1.8813599299914465,2.9352622493558758,M7_FULL_REVIN_SIM_CAL,cofactor_6409,7,42,revin,True,False,True,1.25,1.7622547591250828
1.8106884417376736,2.7026561870271606,14.64539510826458,2.006572681984988,2.7385916702174034,M1_ANCHOR,cofactor_6409,14,42,anchor,False,False,False,1.0,
1.6971944939455852,2.526409238224174,13.72623832571514,1.8715703761293454,2.9481769401361904,M3_ANCHOR_REVIN,cofactor_6409,14,42,revin,False,False,False,1.0,
1.63160455395225,2.3929315959155786,13.076974647386999,1.750550389593709,2.8427328476070164,M7_FULL_REVIN_SIM_CAL,cofactor_6409,14,42,revin,True,False,True,1.25,1.6708068590821465
1.7409134324263618,2.591466810561016,14.295754142458552,1.9197520600983442,2.7307810778157946,M1_ANCHOR,cofactor_6409,30,42,anchor,False,False,False,1.0,
1.6318201028573402,2.4164450947761464,13.384373690286399,1.7823648881052454,2.969140649809358,M3_ANCHOR_REVIN,cofactor_6409,30,42,revin,False,False,False,1.0,
1.6061019888705916,2.377607510279133,13.095355570674332,1.753252318719688,2.894163892642846,M7_FULL_REVIN_SIM_CAL,cofactor_6409,30,42,revin,True,False,True,1.0,1.6173289860352105
5.232802548818148,6.69513035051822,7.100066355952175,4.176715945493592,1.729901261173799,M1_ANCHOR,cofactor_6410,3,42,anchor,False,False,False,1.0,
5.0532170068732505,6.528817646510037,6.802600993856724,4.1343460577897755,1.8648060340902306,M3_ANCHOR_REVIN,cofactor_6410,3,42,revin,False,False,False,1.0,
4.976467911240662,6.510812511208171,6.6634555589906315,4.198556910430651,1.8601165452885877,M7_FULL_REVIN_SIM_CAL,cofactor_6410,3,42,revin,True,False,True,1.25,5.248775939320293
5.194297419180193,6.6705992628808675,7.069394597846906,4.185521139034014,1.7480915563033477,M1_ANCHOR,cofactor_6410,7,42,anchor,False,False,False,1.0,
5.069765992602743,6.579194542851956,6.836928829665225,4.193530879339343,1.873403786830305,M3_ANCHOR_REVIN,cofactor_6410,7,42,revin,False,False,False,1.0,
5.0011518368217285,6.545155568965086,6.710967019464109,4.22255883023028,1.8496742911287962,M7_FULL_REVIN_SIM_CAL,cofactor_6410,7,42,revin,True,False,True,1.0,5.248712184089014
5.256834652008996,6.820880105811272,7.156072950747959,4.3465736974921505,1.7458715684528319,M1_ANCHOR,cofactor_6410,14,42,anchor,False,False,False,1.0,
5.14575365737153,6.706167763327158,6.919846356927356,4.300750947955154,1.8715460998851063,M3_ANCHOR_REVIN,cofactor_6410,14,42,revin,False,False,False,1.0,
5.109674732734522,6.684088801585599,6.87057976235976,4.309388686189656,1.8272345195134394,M7_FULL_REVIN_SIM_CAL,cofactor_6410,14,42,revin,True,False,True,1.0,5.3471258115418365
5.306873682634297,6.889415141792243,7.242102497713322,4.393608711598017,1.7729294216117142,M1_ANCHOR,cofactor_6410,30,42,anchor,False,False,False,1.0,
5.218506738825599,6.811779629537121,7.022950757002912,4.3783758964289365,1.812349184246372,M3_ANCHOR_REVIN,cofactor_6410,30,42,revin,False,False,False,1.0,
5.079057556309036,6.639556486868756,6.83433528144405,4.276611912325974,1.830617543056054,M7_FULL_REVIN_SIM_CAL,cofactor_6410,30,42,revin,True,False,True,1.0,5.342765155560562
4.313824544149773,6.8207763309929925,9.634864555955598,5.283720641818912,3.599703417791456,M1_ANCHOR,cofactor_6411,3,42,anchor,False,False,False,1.0,
4.1590360824031265,6.639854716286994,9.330894668069622,5.176266312864384,3.6721051704554073,M3_ANCHOR_REVIN,cofactor_6411,3,42,revin,False,False,False,1.0,
4.228597697640557,6.382243895781681,9.755051177063175,4.780701465653973,3.2205511089779906,M7_FULL_REVIN_SIM_CAL,cofactor_6411,3,42,revin,True,False,True,1.25,4.075591230384211
4.3237235991850085,6.958320574385359,9.716250916835355,5.452309770766138,3.669889633004915,M1_ANCHOR,cofactor_6411,7,42,anchor,False,False,False,1.0,
4.240453747918999,6.7277464721397235,9.541170596873982,5.223488758331244,3.590998997259204,M3_ANCHOR_REVIN,cofactor_6411,7,42,revin,False,False,False,1.0,
4.236074902274767,6.524247615619304,9.798441931203762,4.962340664064759,3.434325481485747,M7_FULL_REVIN_SIM_CAL,cofactor_6411,7,42,revin,True,False,True,1.0,4.089020025787267
4.384816213298967,7.180595862857093,9.884976132604226,5.68671620153824,3.962254215768679,M1_ANCHOR,cofactor_6411,14,42,anchor,False,False,False,1.0,
4.151409182559796,6.546941960382871,9.386899070473625,5.062779498043531,3.6538890860207704,M3_ANCHOR_REVIN,cofactor_6411,14,42,revin,False,False,False,1.0,
4.032059815981894,6.067453138719295,9.340896219341653,4.53423388126162,3.282634983361694,M7_FULL_REVIN_SIM_CAL,cofactor_6411,14,42,revin,True,False,True,1.25,3.9256842666907255
4.28335899659468,6.9974018693307265,9.770386812332253,5.5335912781508725,3.8539795536568815,M1_ANCHOR,cofactor_6411,30,42,anchor,False,False,False,1.0,
4.05093936126375,6.418397989917096,9.226044887828081,4.978864717955669,3.704465905402142,M3_ANCHOR_REVIN,cofactor_6411,30,42,revin,False,False,False,1.0,
3.9769213016400236,5.886317686395631,9.251836744453145,4.339976279948499,3.167426542263682,M7_FULL_REVIN_SIM_CAL,cofactor_6411,30,42,revin,True,False,True,1.25,3.890595133388569
4.612984148955082,6.205217493070841,7.485710204575017,4.150610952678424,1.9151849859890542,M1_ANCHOR,cofactor_6412,3,42,anchor,False,False,False,1.0,
4.389963883161033,5.9155498600366245,7.065601433435057,3.965375343765613,1.9591043462452329,M3_ANCHOR_REVIN,cofactor_6412,3,42,revin,False,False,False,1.0,
4.389889216178526,5.931786247778453,7.103650969920365,3.989641938945361,1.9661452207075698,M7_FULL_REVIN_SIM_CAL,cofactor_6412,3,42,revin,True,False,True,0.75,4.292642069544603
4.625851441904768,6.227336826480259,7.531286898999948,4.169378212240686,1.9962221210875504,M1_ANCHOR,cofactor_6412,7,42,anchor,False,False,False,1.0,
4.428920830885381,5.964358641461106,7.1490197665128745,3.995062267935039,1.9774126412667916,M3_ANCHOR_REVIN,cofactor_6412,7,42,revin,False,False,False,1.0,
4.429372910659601,5.983346900939221,7.179070570375252,4.02286166283389,1.9975773824442378,M7_FULL_REVIN_SIM_CAL,cofactor_6412,7,42,revin,True,False,True,0.75,4.297535179627269
4.6430473542759865,6.2572170567884955,7.567246807813737,4.194925444673981,2.0011163496155753,M1_ANCHOR,cofactor_6412,14,42,anchor,False,False,False,1.0,
4.432737648561776,5.993922539290251,7.198111244406341,4.034882704135657,1.9815445444140944,M3_ANCHOR_REVIN,cofactor_6412,14,42,revin,False,False,False,1.0,
4.38580325203557,5.9351689446542775,7.105261965909702,3.999156558018974,1.9800851088511329,M7_FULL_REVIN_SIM_CAL,cofactor_6412,14,42,revin,True,False,True,0.75,4.266797834132202
4.587908531065138,6.183196942868511,7.474722247737148,4.14553779544906,1.980352642661525,M1_ANCHOR,cofactor_6412,30,42,anchor,False,False,False,1.0,
4.410547355336743,5.970497831918827,7.175109225696268,4.024455047410921,1.9686586310938778,M3_ANCHOR_REVIN,cofactor_6412,30,42,revin,False,False,False,1.0,
4.322994032000355,5.878719142289937,7.007712794109726,3.984135677969564,1.9840270307074945,M7_FULL_REVIN_SIM_CAL,cofactor_6412,30,42,revin,True,False,True,1.0,4.1682292118283755
4.109508888568512,5.92543570255249,4.710083294901136,4.269375547487391,2.5641869791903145,M1_ANCHOR,cofactor_6413,3,42,anchor,False,False,False,1.0,
4.103492460714789,5.8254171728387645,4.701417022414929,4.13538127238017,2.5313528640471916,M3_ANCHOR_REVIN,cofactor_6413,3,42,revin,False,False,False,1.0,
4.382421632353025,6.251530912366343,5.03158080258167,4.458845292852605,2.4471181675998563,M7_FULL_REVIN_SIM_CAL,cofactor_6413,3,42,revin,True,False,True,0.75,4.719320946778652
4.271048252298764,6.113462319927514,4.86098806598455,4.374660301788708,2.5313894910210126,M1_ANCHOR,cofactor_6413,7,42,anchor,False,False,False,1.0,
4.10626524440708,5.821649920111057,4.706011683228255,4.127313803282614,2.4219360051978303,M3_ANCHOR_REVIN,cofactor_6413,7,42,revin,False,False,False,1.0,
4.4797377705986925,6.376304677191261,5.138044985082422,4.538136438169413,2.4661441568589186,M7_FULL_REVIN_SIM_CAL,cofactor_6413,7,42,revin,True,False,True,0.75,4.817574312645825
4.314385247163102,6.245766825934408,4.934022395452889,4.51675804558026,2.6078230467303536,M1_ANCHOR,cofactor_6413,14,42,anchor,False,False,False,1.0,
4.203578901619862,6.032601567823925,4.812261679462307,4.327491355787195,2.4613793465797085,M3_ANCHOR_REVIN,cofactor_6413,14,42,revin,False,False,False,1.0,
4.262903455691923,6.037814290013334,4.913787646720722,4.276413697619197,2.4405518596061038,M7_FULL_REVIN_SIM_CAL,cofactor_6413,14,42,revin,True,False,True,1.0,4.731894395232898
4.240982738661063,6.152113160822762,4.856853752460792,4.457335542527791,2.527461278609434,M1_ANCHOR,cofactor_6413,30,42,anchor,False,False,False,1.0,
4.117149725362057,5.906306066731933,4.724288380168771,4.235362469272148,2.4897511536495323,M3_ANCHOR_REVIN,cofactor_6413,30,42,revin,False,False,False,1.0,
4.126221810966392,5.923605496346781,4.753008181377795,4.25067005396121,2.522685069616117,M7_FULL_REVIN_SIM_CAL,cofactor_6413,30,42,revin,True,False,True,1.0,4.678405756709603
6.543466889510075,12.262752969933324,8.8084184291403,10.37173347360984,4.329602261821186,M1_ANCHOR,cofactor_6414,3,42,anchor,False,False,False,1.0,
6.8003185978533045,12.285763290857822,8.883808407187294,10.232788430672912,4.0465261923287565,M3_ANCHOR_REVIN,cofactor_6414,3,42,revin,False,False,False,1.0,
6.64766073170884,12.489898036518174,8.924289341178717,10.574565913761841,4.596833800060355,M7_FULL_REVIN_SIM_CAL,cofactor_6414,3,42,revin,True,False,True,0.5,7.94817505234379
6.575619003754013,12.50481930741054,8.906512776794226,10.637067563398114,4.5219559988017135,M1_ANCHOR,cofactor_6414,7,42,anchor,False,False,False,1.0,
6.530759114730992,11.651132133720166,8.788470511134522,9.649393369068305,4.101098695928494,M3_ANCHOR_REVIN,cofactor_6414,7,42,revin,False,False,False,1.0,
6.735702871674912,12.774498578749784,9.008643422758848,10.855147494912295,4.682104848562692,M7_FULL_REVIN_SIM_CAL,cofactor_6414,7,42,revin,True,False,True,0.5,8.056479046283446
6.5502832681738425,12.345919151776387,8.821455504778744,10.465681065764604,4.633326312066048,M1_ANCHOR,cofactor_6414,14,42,anchor,False,False,False,1.0,
6.329563824036661,11.458043890609336,8.647928979505986,9.551746558970324,4.1394264333271344,M3_ANCHOR_REVIN,cofactor_6414,14,42,revin,False,False,False,1.0,
6.628681561141601,12.55976865558009,8.86708301129947,10.668829723138613,4.600865829371633,M7_FULL_REVIN_SIM_CAL,cofactor_6414,14,42,revin,True,False,True,0.5,7.930527885634708
6.384989267183441,12.170951798380196,8.721991006221733,10.362367344011078,4.561133771170353,M1_ANCHOR,cofactor_6414,30,42,anchor,False,False,False,1.0,
6.3333567746165045,11.845717850292342,8.652696838128215,10.011159900370417,4.377267431032791,M3_ANCHOR_REVIN,cofactor_6414,30,42,revin,False,False,False,1.0,
6.569276743431936,12.61037553497027,8.876571929095656,10.764850845824842,4.670021711350257,M7_FULL_REVIN_SIM_CAL,cofactor_6414,30,42,revin,True,False,True,0.5,7.864029337098915
2.1050161087327117,3.2471685172177454,17.56473907411886,2.4726194236761607,2.495040098172412,M1_ANCHOR,cofactor_6415,3,42,anchor,False,False,False,1.0,
1.8860844592760928,2.816241452645693,15.8417448980167,2.0915304628411704,2.4599450689622033,M3_ANCHOR_REVIN,cofactor_6415,3,42,revin,False,False,False,1.0,
1.9881487178517772,2.9421571141668226,16.560738214171007,2.168915996776169,2.3406971539476453,M7_FULL_REVIN_SIM_CAL,cofactor_6415,3,42,revin,True,False,True,1.25,2.247378335021105
2.229283129650688,3.585720685347666,18.75970279179824,2.8086951754301714,2.7835323384505166,M1_ANCHOR,cofactor_6415,7,42,anchor,False,False,False,1.0,
2.064295095212983,3.197042586739025,17.289988366965147,2.4414303903478896,2.6013127684043105,M3_ANCHOR_REVIN,cofactor_6415,7,42,revin,False,False,False,1.0,
2.083956402433252,3.2238158010465163,17.585073104319697,2.459866191648036,2.62261093439351,M7_FULL_REVIN_SIM_CAL,cofactor_6415,7,42,revin,True,False,True,1.25,2.349052845425372
2.2061289791417478,3.550038701868121,18.48254768227697,2.7815154065694383,2.749562769857551,M1_ANCHOR,cofactor_6415,14,42,anchor,False,False,False,1.0,
2.018507420237859,3.051884411759523,17.221451834839765,2.2891795544087974,2.4673667063427835,M3_ANCHOR_REVIN,cofactor_6415,14,42,revin,False,False,False,1.0,
1.926952044710836,2.800093819866346,16.64787550531442,2.0317346870770328,2.339196931026226,M7_FULL_REVIN_SIM_CAL,cofactor_6415,14,42,revin,True,False,True,1.25,2.1807540533461363
2.2071491409789576,3.4974160533328784,18.445138695551584,2.713193435023468,2.7029614494732255,M1_ANCHOR,cofactor_6415,30,42,anchor,False,False,False,1.0,
2.0383269294966113,2.9877932586933285,17.821131175624142,2.184670388777568,2.3809571477504674,M3_ANCHOR_REVIN,cofactor_6415,30,42,revin,False,False,False,1.0,
1.9525386724370437,2.7884494814777487,17.375748182642813,1.9908755318627758,2.2456244022424188,M7_FULL_REVIN_SIM_CAL,cofactor_6415,30,42,revin,True,False,True,1.25,2.192705303640534
11.684347343909163,18.208651068620817,10.69360259393585,13.966304546179375,2.7270201429951744,M1_ANCHOR,cofactor_6416,3,42,anchor,False,False,False,1.0,
10.396280890427535,16.397840047778747,9.377297736612894,12.681817101543768,3.0820953497477848,M3_ANCHOR_REVIN,cofactor_6416,3,42,revin,False,False,False,1.0,
10.538484794600832,16.27435328778426,10.014117486837186,12.402255349922573,2.835161241665635,M7_FULL_REVIN_SIM_CAL,cofactor_6416,3,42,revin,True,False,True,1.25,11.854404328926018
11.649263801126123,17.81469318928696,10.664384747279838,13.47897547821754,2.833929939453538,M1_ANCHOR,cofactor_6416,7,42,anchor,False,False,False,1.0,
10.773074720519844,17.039174368490883,9.685823648069727,13.202202409716042,3.118826196047609,M3_ANCHOR_REVIN,cofactor_6416,7,42,revin,False,False,False,1.0,
10.632203375220579,16.490481046141134,10.045215276811001,12.60610716855457,2.819549810679866,M7_FULL_REVIN_SIM_CAL,cofactor_6416,7,42,revin,True,False,True,1.25,11.803818142423067
11.894108981546363,18.371520501290178,10.927272341593017,14.002490392516798,3.075420663184467,M1_ANCHOR,cofactor_6416,14,42,anchor,False,False,False,1.0,
10.59575018541413,16.5837721502153,9.745671099664097,12.758284593076354,2.99962311459966,M3_ANCHOR_REVIN,cofactor_6416,14,42,revin,False,False,False,1.0,
10.508350573280687,16.280361335611058,9.905577207660789,12.435669321878315,2.8304738253970516,M7_FULL_REVIN_SIM_CAL,cofactor_6416,14,42,revin,True,False,True,1.25,11.811023798813048
11.445236692351724,17.601928465648278,10.718425150022618,13.373813607189703,3.0680024261012813,M1_ANCHOR,cofactor_6416,30,42,anchor,False,False,False,1.0,
10.311196670868926,16.08102675995237,9.585263108394354,12.34096682525333,2.992744271779893,M3_ANCHOR_REVIN,cofactor_6416,30,42,revin,False,False,False,1.0,
9.890728445801011,15.313811239726613,9.361861743099903,11.69209097011517,2.918636387959967,M7_FULL_REVIN_SIM_CAL,cofactor_6416,30,42,revin,True,False,True,1.25,11.085076630273704
6.006162022026102,11.109662909505586,9.437645615661612,9.346794585873132,4.34994895311802,M1_ANCHOR,cofactor_6418,3,42,anchor,False,False,False,1.0,
5.202126988887137,9.118667061550656,8.311606409051665,7.489701682872005,3.669852054427646,M3_ANCHOR_REVIN,cofactor_6418,3,42,revin,False,False,False,1.0,
5.848965879407237,10.792165955431559,9.276926410878929,9.070374281032535,4.140424119255498,M7_FULL_REVIN_SIM_CAL,cofactor_6418,3,42,revin,True,False,True,1.0,5.864614698479984
6.190211530786889,11.982295355966121,9.54963910785641,10.2601692168641,4.443928377249382,M1_ANCHOR,cofactor_6418,7,42,anchor,False,False,False,1.0,
5.499958487678264,9.948008260808486,8.738044075578722,8.289916674701773,4.014716324679206,M3_ANCHOR_REVIN,cofactor_6418,7,42,revin,False,False,False,1.0,
5.681907668143918,10.417146312432646,9.045811316407178,8.731740032162742,4.051025262605671,M7_FULL_REVIN_SIM_CAL,cofactor_6418,7,42,revin,True,False,True,1.0,5.764557104403904
6.079225148435401,11.526527414824525,9.510358963553523,9.793720764566084,4.240289702186431,M1_ANCHOR,cofactor_6418,14,42,anchor,False,False,False,1.0,
5.547929542946803,10.244921822887655,8.806640626451982,8.613306078382022,3.893525841949015,M3_ANCHOR_REVIN,cofactor_6418,14,42,revin,False,False,False,1.0,
5.588859241146509,9.912194445901036,8.898044599968221,8.186904946279075,3.698280021557501,M7_FULL_REVIN_SIM_CAL,cofactor_6418,14,42,revin,True,False,True,1.25,5.6455017169780435
6.115065775660101,11.46516803362625,9.542962241037257,9.698912648764756,4.273627720992292,M1_ANCHOR,cofactor_6418,30,42,anchor,False,False,False,1.0,
